# wave, tp
3.755310621242484922e+04,7.735027207667640736e-01
3.764729458917836018e+04,7.732715820700548637e-01
3.774148296593186387e+04,7.730662636434370016e-01
3.783567134268537484e+04,7.728148776884802285e-01
3.792985971943887853e+04,7.727163581648904822e-01
3.802404809619238949e+04,7.726305354562127414e-01
3.811823647294589318e+04,7.724970726259303699e-01
3.821242484969939687e+04,7.723800851991327043e-01
3.830661322645290784e+04,7.723851156893445369e-01
3.840080160320641880e+04,7.723223446589866370e-01
3.849498997995992249e+04,7.720904100381754676e-01
3.858917835671342618e+04,7.717682656375787209e-01
3.868336673346693715e+04,7.714997145295742209e-01
3.877755511022044084e+04,7.711534515541393908e-01
3.887174348697395180e+04,7.709418405227397297e-01
3.896593186372745549e+04,7.706151003785443043e-01
3.906012024048096646e+04,7.702260337427878634e-01
3.915430861723447015e+04,7.697000384650050098e-01
3.924849699398798111e+04,7.691986829933228353e-01
3.934268537074148480e+04,7.686822191764550727e-01
3.943687374749498849e+04,7.682346244071012187e-01
3.953106212424849946e+04,7.678356795358233233e-01
3.962525050100201042e+04,7.675703594641593019e-01
3.971943887775551411e+04,7.674757126711712063e-01
3.981362725450901780e+04,7.674508313998938958e-01
3.990781563126252877e+04,7.672872142987471333e-01
4.000200400801603246e+04,7.671495762098676785e-01
4.009619238476953615e+04,7.670367899658180333e-01
4.019038076152304711e+04,7.668958945523790538e-01
4.028456913827655808e+04,7.667795682161860915e-01
4.037875751503006177e+04,7.666512277525180385e-01
4.047294589178356546e+04,7.665564265399509303e-01
4.056713426853707642e+04,7.663522605808374966e-01
4.066132264529058011e+04,7.660590155390056832e-01
4.075551102204408380e+04,7.657433111346652055e-01
4.084969939879760204e+04,7.654397062596286494e-01
4.094388777555110573e+04,7.651983660766266127e-01
4.103807615230460942e+04,7.649629695588034961e-01
4.113226452905811311e+04,7.646998434791262289e-01
4.122645290581162408e+04,7.643017832812502022e-01
4.132064128256512777e+04,7.639478847658210947e-01
4.141482965931863873e+04,7.635218143640347677e-01
4.150901803607214970e+04,7.630551673427746762e-01
4.160320641282565339e+04,7.626757778162797097e-01
4.169739478957915708e+04,7.623656604371586987e-01
4.179158316633266077e+04,7.621476266097437779e-01
4.188577154308617173e+04,7.619029760139554019e-01
4.197995991983967542e+04,7.615761448683265877e-01
4.207414829659319366e+04,7.612158365670443905e-01
4.216833667334669735e+04,7.610028179974440699e-01
4.226252505010020104e+04,7.606608366295111168e-01
4.235671342685370473e+04,7.602475009996151334e-01
4.245090180360721570e+04,7.597231060883439246e-01
4.254509018036071939e+04,7.590988651235304197e-01
4.263927855711423035e+04,7.585485094519265337e-01
4.273346693386774132e+04,7.581270041266315873e-01
